case,mode,case_group,input_samples,input_peak,input_rms,input_crest,input_channel_delta_max,output_samples,output_peak,output_rms,output_crest,output_channel_delta_max,residual_rms,decode_action_ratio,gain_curve_mean_db,gain_curve_std_db,gain_curve_diff_std_db,gain_curve_diff_p95_db,input_level_span_db,gain_vs_input_slope,gain_vs_input_r2,mse,mae,max_abs_error,correlation,freq_response_delta_db,freq_delta_low_db,freq_delta_mid_db,freq_delta_high_db,transient_delta,overshoot_delta,undershoot_delta,channel_deviation_rms,soft_clip_dependency,reference_samples_used,mse_vs_reference,mae_vs_reference,max_abs_error_vs_reference,correlation_vs_reference,null_residual_rms_vs_reference,freq_response_delta_db_vs_reference,transient_delta_vs_reference,mse_vs_source,mae_vs_source,correlation_vs_source,freq_response_delta_db_vs_source,input_clip_l,input_clip_r,output_clip_l,output_clip_r,reference_available,source_available,reference_source_type,reference_trust_level,reference_license,reference_origin,reference_notes,cassette_priority,case_category,matrix_frequency_hz,matrix_level_db
stereo_different,encode,sanity,132300,0.25118704972415123,0.14048546755147887,1.7879931220082061,0.3760260843762787,132300,0.3904172488299994,0.1253969230009261,3.113451586265127,0.4770150126275263,0.045212994606448474,0.321833961864282,-0.2847499753046847,1.4977779590541853,0.061831926957056076,0.01968666488848255,6.050471442201401,-0.3355134635025919,0.0029396690871661413,0.002044214881282739,0.039672896287457675,0.20681337392563368,0.9484416218564855,57.14378827912546,18.26790685020668,24.019977081379704,56.040372515177914,0.15225944966652982,0.20681337392563368,0.13743001630466417,0.17731589017136765,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,sanity,,
bass_heavy,encode,music_like,176400,0.8069345244737309,0.4249639062031962,1.898830730551257,0.0,176400,0.6451416299546322,0.24740480781295313,2.607635783870386,0.0,0.1884055438388327,0.443344813732832,-4.706294041651056,0.16995762841438938,0.14724024175356767,0.22387450201232628,2.0818870413637445,-0.012184933240520451,0.0021547486093551615,0.035496648949206316,0.1533469825366205,0.3777849449731529,0.981131148000195,68.75125342861105,16.507265748921814,54.319419664042954,67.61655649307113,0.12004533577075004,0.3777849449731529,0.3382565994451171,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,music_like,,
treble_heavy,encode,music_like,176400,0.64468280876922,0.3328551138965194,1.9368271114189464,0.0,176400,0.712005879822624,0.21088590615824965,3.376261092044396,0.0,0.1321316816724968,0.39696455351313886,-3.9657814014208252,0.027321390764959222,0.027183365296973815,0.0014419585502949417,0.014594665761304526,0.38417817298307594,0.0030155009788490617,0.01745878130160203,0.11210006243328814,0.25650771900503144,0.9816061413674043,38.83850810904691,54.467921187571264,35.913009311085524,26.073494117108698,0.2327088430969061,0.25650771900503144,0.25141589826284544,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,music_like,,
clipped_input,encode,edge,132300,1.0,0.7604217414988207,1.315059716768436,0.0,132300,0.8954659625453093,0.3364186820855252,2.66176050923849,0.0,0.4533301745308343,0.5961562509211046,-7.085079293388961,0.027827075319890034,0.02967154774692988,0.02748155391774496,0.08899814772913972,-0.23751157498086614,0.03799787351555428,0.20550824714015667,0.41312262590926335,0.6425572147324041,0.9497162842345684,5.690909969321944,11.740691442257534,7.060245778445423,4.895993737274895,0.2886756022987966,0.6397819779792971,0.6425572147324041,0.0,0.0,0,,,,,,,,,,,,True,True,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,edge,,
too_quiet,encode,edge,132300,0.007943231958662872,0.005616748812614791,1.4142045912437773,0.0,132300,0.060272100318151556,0.02179939351869492,2.7648521628119087,0.0,0.016454274907752683,2.9295016488538055,11.773741088212349,0.08026001949863643,0.06369723124985806,0.019886120779286285,0.0586579451755469,-0.18281169655886298,0.0022331263851603778,0.0002707431627398996,0.014809788595072999,0.05329137515226166,0.9637983965081004,67.48178077628005,27.199026573547325,26.32475440981436,63.43826824041828,0.02713763993233455,0.05329137515226166,0.0416584712353943,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,edge,,
too_hot,encode,edge,132300,1.0,0.7416095793195147,1.3484183968033139,0.0,132300,0.7734058171608243,0.30852948241846634,2.5067484996841713,0.0,0.4518395761104202,0.6092687968311017,-7.622637410414329,0.07805358139488637,0.05890612432666143,0.01981185287154221,0.05781716879143417,-0.201555151895772,0.002670191456926929,0.20415900253964422,0.4079314420402413,0.6296027215424626,0.9637237295980198,7.024680593533107,12.52915307186218,7.0015402930310335,6.604091676493114,0.25372863661031003,0.6296027215424626,0.6294726224347645,0.0,0.0,0,,,,,,,,,,,,True,True,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,edge,,
dc_rumble,encode,edge,176400,0.3499248868032556,0.15763882770434445,2.219788689748115,0.0,176400,0.2942803002956775,0.11378606548655172,2.586259565592047,0.0,0.12019363469650582,0.7624621195606197,-1.8534442275565415,3.2027605928905785,2.2819260741079246,4.368313883783447,8.397044843571935,-1.021430991336032,0.9384573289651544,0.014446509821557088,0.09729774435944934,0.22643232693085408,0.7549531431192668,64.24407973496001,3.9608212069886664,34.2720344576119,61.42583091776354,0.035251751049611105,0.21008370144076993,0.22643232693085408,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,False,edge,,
music_like,encode,music_like,176400,0.41155968939246834,0.17191079292864833,2.3940305456172633,0.0,176400,0.3725035845575357,0.11964300031082978,3.1134590706500163,0.0,0.05960264360403341,0.34670681571907774,-2.983528866256546,0.717253620811453,0.1253664049753956,0.1471326381823519,5.182503179589132,-0.4064391310067853,0.81163320571387,0.0035524751245894245,0.04966798635750201,0.175228766122906,0.9800561193193152,65.79170874269343,4.5235935222570305,44.279976288634124,63.67490641866497,0.12020021994652542,0.175228766122906,0.14561604696272454,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,music_like,,
hf_burst_train,encode,dynamic,132300,0.31606529331376754,0.1570562531918632,2.0124336783181476,0.0,132300,0.5713383559251288,0.10408583728772736,5.489107555966163,0.0,0.05415320573561971,0.34480133477694147,30.450343069338647,63.80644379870258,82.44419668268377,157.28253866261346,226.99026109244318,-0.684478864074895,0.9967447622663883,0.002932569691444355,0.03423045020205985,0.26818096240718736,0.9961246053388917,4.4563008098845005,7.9408162606994415,5.921056168502371,3.8150002497766264,0.3182315981765159,0.26818096240718736,0.2139730174531355,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,dynamic,,
bass_plus_hf,encode,music_like,176400,1.0,0.38517886760271325,2.596196427451556,0.0,176400,0.579115931981242,0.1802275431147199,3.2132487741489015,0.0,0.22274921373602904,0.5783007129191217,-6.587402805691377,0.19677093297891454,0.3073727715372672,0.5167381942587896,1.4221952450496609,-0.41486485499613357,0.8370938031007702,0.049617212220019156,0.18202494428827742,0.5513578028295079,0.9451732656542733,7.643079243448103,10.383092426722046,9.126622906450379,7.776715762132318,0.2671742894400283,0.5513578028295079,0.541769802068268,0.0,0.0,0,,,,,,,,,,,,True,True,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,music_like,,
