case,mode,case_group,input_samples,input_peak,input_rms,input_crest,input_channel_delta_max,output_samples,output_peak,output_rms,output_crest,output_channel_delta_max,residual_rms,decode_action_ratio,gain_curve_mean_db,gain_curve_std_db,gain_curve_diff_std_db,gain_curve_diff_p95_db,input_level_span_db,gain_vs_input_slope,gain_vs_input_r2,mse,mae,max_abs_error,correlation,freq_response_delta_db,freq_delta_low_db,freq_delta_mid_db,freq_delta_high_db,transient_delta,overshoot_delta,undershoot_delta,channel_deviation_rms,soft_clip_dependency,reference_samples_used,mse_vs_reference,mae_vs_reference,max_abs_error_vs_reference,correlation_vs_reference,null_residual_rms_vs_reference,freq_response_delta_db_vs_reference,transient_delta_vs_reference,mse_vs_source,mae_vs_source,correlation_vs_source,freq_response_delta_db_vs_source,input_clip_l,input_clip_r,output_clip_l,output_clip_r,reference_available,source_available,reference_source_type,reference_trust_level,reference_license,reference_origin,reference_notes,cassette_priority,case_category,matrix_frequency_hz,matrix_level_db
transient_train,decode,dynamic,132300,0.8,0.04261610220506534,18.772247075775788,0.0,132300,0.4119631652475074,0.02166374300441615,19.016250569605113,0.0,0.024276226966811868,0.5696491633607543,92.47923495160788,92.93091239419832,126.7371690756398,193.1648896063824,215.92256087833917,-0.8619678677022441,0.9982332536206182,0.0005893351957441638,0.0033483119567304363,0.7334865158696476,0.9197446036508256,8.86367781926186,4.216725475554118,7.008138579085828,9.199680126753037,0.5647701819689686,0.5497372889258819,0.7334865158696476,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,dynamic,,
fast_level_switches,decode,dynamic,132300,0.5011586201290824,0.1830612960811551,2.737654713790007,0.0,132300,0.5962438177292052,0.19972952567589505,2.985256264498127,0.0,0.07685559397544685,0.4198352989993858,-1.2598174978441916,3.2461515784519324,0.7372123332123692,1.5970464477540953,24.036993362973078,0.17319464652014915,0.18130913183758768,0.005906782325318743,0.0510145199365453,0.24300033569385027,0.9230234124280771,7.686882841028566,5.466030978917061,6.944087016121707,7.830292363544099,0.05079635189698838,0.2369445941441465,0.24300033569385027,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,dynamic,,
cassette_tone_400hz_-30db,decode,cassette_tone_matrix,110250,0.031622576001133496,0.022360679774997894,1.4142045912437595,0.0,110250,0.005073719455782959,0.003580172519219852,1.4171717783277558,0.0,0.018800408674227755,0.8407798360069992,-15.907858265640618,0.1616267093920315,0.12304506836338051,0.0208252875656183,0.14470191600468496,-0.11876107162510013,0.0014092278660300384,0.0003534553663179782,0.01692598553454039,0.03015216311356683,0.995328802967466,26.418859034419285,16.29275280939799,14.779428208343365,21.91224169539672,0.0017545486920506907,0.030059936054010673,0.03015216311356683,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,400.0,-30.0
cassette_tone_400hz_-24db,decode,cassette_tone_matrix,110250,0.06309533419730096,0.04461542169214011,1.4142045912437593,0.0,110250,0.017035348887860624,0.012020883563436802,1.4171461521910103,0.0,0.03267202964481473,0.7323035041618928,-11.3871619760264,0.16128269246791394,0.12362690232649111,0.02082529189209108,0.14470191600468496,-0.11743178762670271,0.00138374187293,0.0010674615211116525,0.029412743969522457,0.06016147861268825,0.995284931582153,29.563651749892358,12.207107675315738,15.493695797134073,25.148078033189755,0.0035007848851534747,0.05796200108979112,0.06016147861268825,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,400.0,-24.0
cassette_tone_400hz_-18db,decode,cassette_tone_matrix,110250,0.12589174257424182,0.08901946956877224,1.4142045912437593,0.0,110250,0.057393999074306964,0.0405060152210171,1.4169253322288613,0.0,0.0488639180186945,0.5489127070224176,-6.835494994630986,0.1614820971405037,0.12385815236443021,0.020825341092316395,0.1447019160046743,-0.11777582844987527,0.0013884263359041915,0.002387682484137697,0.04397322776596676,0.11892149505425242,0.9952678287558978,33.00012509564188,9.131618097211808,15.070963188760127,28.953174332918227,0.006984984155166537,0.10864470419807327,0.11892149505425242,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,400.0,-18.0
cassette_tone_400hz_-12db,decode,cassette_tone_matrix,110250,0.25118704972414796,0.17761719292909026,1.4142045912437589,0.0,110250,0.19217045645062783,0.13586815498516358,1.414389239859865,0.0,0.044401359460922135,0.24998345446574194,-2.3235226349407587,0.16058544563166455,0.12332297116732427,0.0207739900519748,0.1447019160046743,-0.12056280940732861,0.0014712064681907666,0.0019714807219780193,0.039730749853312326,0.22837300031011193,0.9952658222490939,36.59933214689753,7.746595155994148,16.2471701834099,32.83663182917592,0.013936875663458624,0.19332296636899451,0.22837300031011193,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,400.0,-12.0
cassette_tone_400hz_-6db,decode,cassette_tone_matrix,110250,0.5011840543228065,0.3543928915419707,1.4142045912437593,0.0,110250,0.6004186409395247,0.43266494676840456,1.3877219437906412,0.0,0.08736918030562671,0.24653197733589302,1.7372342241177354,0.15089130410722576,0.11736828336878542,0.02144902563244666,0.1447019160046743,-0.15077021197370516,0.0026059251409267237,0.00763337366727711,0.07942969285597672,0.42620729495215665,0.9950863980761666,39.413395697763846,8.524624219282202,21.481536107904216,35.53689319765561,0.027807722863252914,0.3095659622217609,0.42620729495215665,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,400.0,-6.0
cassette_tone_1000hz_-30db,decode,cassette_tone_matrix,110250,0.031622576001133766,0.0223606797749979,1.414204591243771,0.0,110250,0.005030396118166117,0.00354987848567952,1.4170614961777193,0.0,0.018996176630047823,0.849534845147596,-15.981604864890294,0.15632369106197225,0.12110938688555735,0.02181351937864795,0.058657945175539794,-0.09466437915692948,0.0001578290120203274,0.0003608547265599751,0.01710228134501704,0.030312423314108272,0.9558535927583286,26.012034987226016,13.732558174033212,19.450215099445735,19.206093456026313,0.004373913975773413,0.03027713258417451,0.030312423314108272,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,1000.0,-30.0
cassette_tone_1000hz_-24db,decode,cassette_tone_matrix,110250,0.06309533419730151,0.04461542169214011,1.4142045912437717,0.0,110250,0.016932165152865206,0.011948857605421156,1.4170530532712298,0.0,0.033379789437528055,0.748167072539596,-11.439332926453323,0.15711555444982198,0.12194367422016456,0.02181339459375531,0.05865794517555045,-0.09325050321988557,0.0001516097952893869,0.0011142103428937095,0.03005034283363552,0.06048123871933433,0.9558191417964742,28.19688180163574,14.166440462966605,16.68113213460433,21.09934938497404,0.008727105726740706,0.06024709890087385,0.06048123871933433,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,1000.0,-24.0
cassette_tone_1000hz_-18db,decode,cassette_tone_matrix,110250,0.12589174257424293,0.08901946956877224,1.4142045912437717,0.0,110250,0.05705099800996639,0.040266550796445505,1.4168334978173127,0.0,0.051900446982647126,0.5830235479279203,-6.8869691455043345,0.15720745602404354,0.12206370171434049,0.02181197491773692,0.058657945175554005,-0.09322853302186059,0.00015136124073977797,0.0026936563969985655,0.04671356911950646,0.12067595866255093,0.95580853433966,30.89412254670076,13.634903078588605,13.845974991574783,23.859668672736312,0.017412865190917885,0.11638652395389533,0.12067595866255093,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,1000.0,-18.0
cassette_tone_1000hz_-12db,decode,cassette_tone_matrix,110250,0.2511870497241502,0.17761719292909026,1.4142045912437715,0.0,110250,0.19104303858478508,0.13507689939659395,1.4143279823433847,0.0,0.06269159757762709,0.35295906068426225,-2.374228946003313,0.1563317571217421,0.12151258178377383,0.021795724022246808,0.05865794517555756,-0.09596036817460202,0.00016216332868379535,0.003930236406835138,0.05642760773678893,0.23675978897031918,0.9558069123044739,34.03139803884736,14.905643962678912,14.523414775807106,26.942116817818366,0.034743233835011295,0.21918490277616037,0.23675978897031918,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,1000.0,-12.0
cassette_tone_1000hz_-6db,decode,cassette_tone_matrix,110250,0.5011840543228109,0.3543928915419708,1.414204591243771,0.0,110250,0.5974047738202801,0.43041962200814404,1.387958966724283,0.0,0.13897342181906458,0.3921450602871529,1.6920465452586808,0.14687497397270358,0.11539901135099072,0.021600304119196206,0.05865794517555223,-0.12622474672828232,0.00031787521606063684,0.019313611972099652,0.12268438448488665,0.45369910481978337,0.9556386746558517,37.35417919087105,17.054758451635262,21.153069566696576,30.391696223973575,0.06932186615563506,0.39532156690401954,0.45369910481978337,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,1000.0,-6.0
cassette_tone_3150hz_-30db,decode,cassette_tone_matrix,110250,0.030829927569728566,0.022360679774997883,1.37875627574616,0.0,110250,0.006241691907950415,0.004427675903621978,1.4096993645909166,0.0,0.018224749853818972,0.815035590921372,-14.062294296549439,0.1554626047075186,0.12139665060953339,0.00421283276546367,0.01452652396002918,2.248599740177702,0.006123482480152376,0.0003321415072342747,0.0163687658750985,0.03014104835772997,0.9467259769400682,16.67746741323906,28.601214569942933,18.544965131946878,17.59564552505761,0.013402452624660515,0.03014104835772997,0.030108137078356006,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,3150.0,-30.0
cassette_tone_3150hz_-24db,decode,cassette_tone_matrix,110250,0.06151379265309951,0.044615421692140084,1.3787562757461602,0.0,110250,0.02104456167967565,0.014928694532249372,1.4096719330826024,0.0,0.030859016937198367,0.6916670462096027,-9.505372426283,0.15557308939731856,0.12151122186936014,0.004212635527454989,0.014526523960025628,2.250412504705985,0.006124651185860808,0.0009522789263302957,0.02794742622194932,0.060139298329630886,0.9467178479370251,15.584342296877363,32.38172764039813,13.409554731340036,15.591540450975195,0.026741401276583095,0.060139298329630886,0.05967117826781253,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,3150.0,-24.0
cassette_tone_3150hz_-18db,decode,cassette_tone_matrix,110250,0.12273615233153898,0.0890194695687722,1.37875627574616,0.0,110250,0.07090362860753116,0.050309746186570775,1.4093418071438717,0.0,0.04444902373371151,0.49931800255642184,-4.9527653936795275,0.1554742317302355,0.1214563432012237,0.0042103948312774975,0.014526523960022075,2.2485677150616916,0.00612239223740807,0.001975715710880049,0.03989275539558914,0.11905653651491266,0.9467156399851347,14.407315537907607,36.32895132216984,9.44684110317581,14.490936877031055,0.05324069498327973,0.11869479894708891,0.11905653651491266,0.0,0.0,0,,,,,,,,,,,,False,False,False,False,False,False,synthetic,approximate,CC0-1.0,OpenCompanderX synthetic harness,Generated in harness; synthetic approximative signal case.,True,cassette_tone_matrix,3150.0,-18.0
